ApartmentName,URL,Beds,Baths,Cost,SquareFeet,Library,Fitness Center,Distance,Location
Callaway Villas Apartments,https://aggiesearch.tamu.edu/housing/property/callaway-villas/ocpshbrhg5,2,2,$729 / Bedroom,,0,1,1.6,South
Callaway Villas Apartments,https://aggiesearch.tamu.edu/housing/property/callaway-villas/ocpshbrhg5,2,2.5,$589 / Bedroom,,0,1,1.6,South
Callaway Villas Apartments,https://aggiesearch.tamu.edu/housing/property/callaway-villas/ocpshbrhg5,4,2.5,$494 / Bedroom,,0,1,1.6,South
Callaway Villas Apartments,https://aggiesearch.tamu.edu/housing/property/callaway-villas/ocpshbrhg5,4,4,$544 / Bedroom,,0,1,1.6,South
Callaway Villas Apartments,https://aggiesearch.tamu.edu/housing/property/callaway-villas/ocpshbrhg5,4,4,$559 / Bedroom,,0,1,1.6,South
"Brand New House w/ move in date of August 13, 2021 ISO one male roommate Rental (Sublet)",https://aggiesearch.tamu.edu/housing/property/brand-new-house-w-move-in-date-of-august-13-2021-iso-one-male-roommate/ocp4v1tr7h,5,5,$640 / Bedroom,,0,0,3.1,South
Ariza College Station Apartments,https://aggiesearch.tamu.edu/housing/property/ariza-college-station/ddgddfl,2,2,"$1,330","1,040",0,1,2.8,East
Ariza College Station Apartments,https://aggiesearch.tamu.edu/housing/property/ariza-college-station/ddgddfl,2,2,"$1,330","1,040",0,1,2.8,East
Ariza College Station Apartments,https://aggiesearch.tamu.edu/housing/property/ariza-college-station/ddgddfl,1,1,$955,660,0,1,2.8,East
Ariza College Station Apartments,https://aggiesearch.tamu.edu/housing/property/ariza-college-station/ddgddfl,1,1,"$1,030",744,0,1,2.8,East
Ariza College Station Apartments,https://aggiesearch.tamu.edu/housing/property/ariza-college-station/ddgddfl,1,1,"$1,035",735,0,1,2.8,East
Ariza College Station Apartments,https://aggiesearch.tamu.edu/housing/property/ariza-college-station/ddgddfl,1,1,"$1,060",752,0,1,2.8,East
Ariza College Station Apartments,https://aggiesearch.tamu.edu/housing/property/ariza-college-station/ddgddfl,2,2,"$1,315","1,007",0,1,2.8,East
Ariza College Station Apartments,https://aggiesearch.tamu.edu/housing/property/ariza-college-station/ddgddfl,2,2,"$1,325","1,037",0,1,2.8,East
Ariza College Station Apartments,https://aggiesearch.tamu.edu/housing/property/ariza-college-station/ddgddfl,2,2,"$1,330","1,042",0,1,2.8,East
Ariza College Station Apartments,https://aggiesearch.tamu.edu/housing/property/ariza-college-station/ddgddfl,3,2,"$1,590","1,273",0,1,2.8,East
Lincoln Avenue House Rental (Shared Space),https://aggiesearch.tamu.edu/housing/property/lincoln-avenue-house/ocpb0pj4zb,1,2,$600 / Bedroom,"1,300",0,0,1.2,East
Forest Pines Apartments,https://aggiesearch.tamu.edu/housing/property/forest-pines-apartments/3m6vvtg,1,1,$950,731,0,1,1.1,North
Forest Pines Apartments,https://aggiesearch.tamu.edu/housing/property/forest-pines-apartments/3m6vvtg,1,1,$999,731,0,1,1.1,North
Forest Pines Apartments,https://aggiesearch.tamu.edu/housing/property/forest-pines-apartments/3m6vvtg,2,2,"$1,100",983,0,1,1.1,North
Forest Pines Apartments,https://aggiesearch.tamu.edu/housing/property/forest-pines-apartments/3m6vvtg,2,2,"$1,175",983,0,1,1.1,North
The Lofts at Wolf Pen Creek,https://aggiesearch.tamu.edu/housing/property/the-lofts-at-wolf-pen-creek/zx536cx,1,1,"$1,100 / Bedroom",863,0,1,1.4,South
The Lofts at Wolf Pen Creek,https://aggiesearch.tamu.edu/housing/property/the-lofts-at-wolf-pen-creek/zx536cx,2,2,$640 / Bedroom,950,0,1,1.4,South
The Lofts at Wolf Pen Creek,https://aggiesearch.tamu.edu/housing/property/the-lofts-at-wolf-pen-creek/zx536cx,2,2,$640 / Bedroom,982,0,1,1.4,South
The Lofts at Wolf Pen Creek,https://aggiesearch.tamu.edu/housing/property/the-lofts-at-wolf-pen-creek/zx536cx,2,2,$680 / Bedroom,"1,025",0,1,1.4,South
The Lofts at Wolf Pen Creek,https://aggiesearch.tamu.edu/housing/property/the-lofts-at-wolf-pen-creek/zx536cx,2,2,$690 / Bedroom,"1,084",0,1,1.4,South
The Lofts at Wolf Pen Creek,https://aggiesearch.tamu.edu/housing/property/the-lofts-at-wolf-pen-creek/zx536cx,2,2.5,$710 / Bedroom,"1,315",0,1,1.4,South
The Lofts at Wolf Pen Creek,https://aggiesearch.tamu.edu/housing/property/the-lofts-at-wolf-pen-creek/zx536cx,2,2,$790 / Bedroom,"1,277",0,1,1.4,South
The Lofts at Wolf Pen Creek,https://aggiesearch.tamu.edu/housing/property/the-lofts-at-wolf-pen-creek/zx536cx,3,3,$545 / Bedroom,"1,223",0,1,1.4,South
The Lofts at Wolf Pen Creek,https://aggiesearch.tamu.edu/housing/property/the-lofts-at-wolf-pen-creek/zx536cx,4,4,$510 / Bedroom,"1,356",0,1,1.4,South
The Lofts at Wolf Pen Creek,https://aggiesearch.tamu.edu/housing/property/the-lofts-at-wolf-pen-creek/zx536cx,4,4,$535 / Bedroom,"1,947",0,1,1.4,South
The Lofts at Wolf Pen Creek,https://aggiesearch.tamu.edu/housing/property/the-lofts-at-wolf-pen-creek/zx536cx,1,1,$960 / Bedroom,612,0,1,1.4,South
Bosque Rental (Shared Space),https://aggiesearch.tamu.edu/housing/property/bosque/ocpyw4w91s,2,1.5,$675,700,0,0,2.8,South
Callaway Villas Apartments,https://aggiesearch.tamu.edu/housing/property/callaway-villas/ocpshbrhg5,2,2,$729 / Bedroom,,0,1,1.6,South
Callaway Villas Apartments,https://aggiesearch.tamu.edu/housing/property/callaway-villas/ocpshbrhg5,2,2.5,$589 / Bedroom,,0,1,1.6,South
Callaway Villas Apartments,https://aggiesearch.tamu.edu/housing/property/callaway-villas/ocpshbrhg5,4,2.5,$494 / Bedroom,,0,1,1.6,South
Callaway Villas Apartments,https://aggiesearch.tamu.edu/housing/property/callaway-villas/ocpshbrhg5,4,4,$544 / Bedroom,,0,1,1.6,South
Callaway Villas Apartments,https://aggiesearch.tamu.edu/housing/property/callaway-villas/ocpshbrhg5,4,4,$559 / Bedroom,,0,1,1.6,South
Furnished 3/2 Townhome Across from Campus Golf Course,https://aggiesearch.tamu.edu/housing/property/furnished-3-2-townhome-across-from-campus-golf-course/ocpv18hjve,3,2,"$1,850","1,350",0,0,0.6,South
Park West Apartments,https://aggiesearch.tamu.edu/housing/property/park-west/6b6fkqs,4,4,$690 - $790 / Bedroom,"1,361",0,1,1.2,South
Park West Apartments,https://aggiesearch.tamu.edu/housing/property/park-west/6b6fkqs,4,4,$715 - $815 / Bedroom,"1,435",0,1,1.2,South
Park West Apartments,https://aggiesearch.tamu.edu/housing/property/park-west/6b6fkqs,Studio,1,"$1,049 / Bedroom",455,0,1,1.2,South
Park West Apartments,https://aggiesearch.tamu.edu/housing/property/park-west/6b6fkqs,1,1,"$1,110 / Bedroom",467,0,1,1.2,South
Park West Apartments,https://aggiesearch.tamu.edu/housing/property/park-west/6b6fkqs,1,1,"$1,125 / Bedroom",467,0,1,1.2,South
Park West Apartments,https://aggiesearch.tamu.edu/housing/property/park-west/6b6fkqs,1,1,"$1,165 / Bedroom",615,0,1,1.2,South
Park West Apartments,https://aggiesearch.tamu.edu/housing/property/park-west/6b6fkqs,2,2,$785 / Bedroom,905,0,1,1.2,South
Park West Apartments,https://aggiesearch.tamu.edu/housing/property/park-west/6b6fkqs,2,2,$790 / Bedroom,714,0,1,1.2,South
Park West Apartments,https://aggiesearch.tamu.edu/housing/property/park-west/6b6fkqs,2,2,$795 - $895 / Bedroom,714,0,1,1.2,South
Park West Apartments,https://aggiesearch.tamu.edu/housing/property/park-west/6b6fkqs,3,3,$710 / Bedroom,"1,170",0,1,1.2,South
Park West Apartments,https://aggiesearch.tamu.edu/housing/property/park-west/6b6fkqs,3,3,$725 / Bedroom,"1,105",0,1,1.2,South
Park West Apartments,https://aggiesearch.tamu.edu/housing/property/park-west/6b6fkqs,3,3,$725 / Bedroom,"1,105",0,1,1.2,South
Park West Apartments,https://aggiesearch.tamu.edu/housing/property/park-west/6b6fkqs,3,3,$735 / Bedroom,"1,178",0,1,1.2,South
Park West Apartments,https://aggiesearch.tamu.edu/housing/property/park-west/6b6fkqs,4,2,$535 / Bedroom,"1,191",0,1,1.2,South
Park West Apartments,https://aggiesearch.tamu.edu/housing/property/park-west/6b6fkqs,4,2,$580 / Bedroom,"1,191",0,1,1.2,South
Park West Apartments,https://aggiesearch.tamu.edu/housing/property/park-west/6b6fkqs,4,2,$585 / Bedroom,"1,316",0,1,1.2,South
Park West Apartments,https://aggiesearch.tamu.edu/housing/property/park-west/6b6fkqs,4,2,$615 / Bedroom,"1,316",0,1,1.2,South
Park West Apartments,https://aggiesearch.tamu.edu/housing/property/park-west/6b6fkqs,4,4,$665 - $765 / Bedroom,"1,435",0,1,1.2,South
Wolf Run Condos,https://aggiesearch.tamu.edu/housing/property/wolf-run-condos/ocp7r115pz,2,2,$550 / Bedroom,"1,100",0,0,0.7,Central
PRE LEASE for fall Male roommate needed for 4/4 UNIVERSITY PLACE CONDO (Shared Space),https://aggiesearch.tamu.edu/housing/property/pre-lease-for-fall-male-roommate-needed-for-4-4-university-place-condo/ocpjemrkq4,4,4,$350 / Bedroom,"1,236",0,0,2.6,South
Steeple Chase near Welborne HEB Rental (Shared Space),https://aggiesearch.tamu.edu/housing/property/steeple-chase-near-welborne-heb/ocpgx669dz,1,2,$500 - $650 / Bedroom,"1,300",0,0,3.1,South
Apartment The Tradition - 2Bx2B - sublet 1 or 2 bedroom (Sublet / Shared Space),https://aggiesearch.tamu.edu/housing/property/apartment-the-tradition-2bx2b-sublet-1-or-2-bedroom/ocpr41k8r3,2,2,$610 / Bedroom,,0,1,0.3,Central
The Tradition Apartments (Sublet / Shared Space),https://aggiesearch.tamu.edu/housing/property/the-tradition/ocpqtrl0dz,1,1,$595 / Bedroom,538,0,1,0.3,Central
Cherry Street Apartments at Northgate,https://aggiesearch.tamu.edu/housing/property/cherry-street-apartments-at-northgate/d7ms87l,2,2,$699 / Bedroom,818,0,1,0.4,Central
"Condo located near A&M campus, shopping, restaurants and bars (Shared Space)",https://aggiesearch.tamu.edu/housing/property/condo-located-near-a-and-m-campus-shopping-restaurants-and-bars/ocpmml37vh,1,2.5,$500 - $650 / Bedroom,"1,200",0,0,1.2,South
Aggie Station Apartments,https://aggiesearch.tamu.edu/housing/property/aggie-station-apartments/ocp7rzt1bw,2,2,$629 / Bedroom,,0,1,0.8,Central
Aggie Station Apartments,https://aggiesearch.tamu.edu/housing/property/aggie-station-apartments/ocp7rzt1bw,3,3,$554 / Bedroom,,0,1,0.8,Central
Aggie Station Apartments,https://aggiesearch.tamu.edu/housing/property/aggie-station-apartments/ocp7rzt1bw,4,4,$534 / Bedroom,,0,1,0.8,Central
Steeplechase neighborhood Rental (Shared Space),https://aggiesearch.tamu.edu/housing/property/steeplechase-neighborhood/ocpc8nbdsd,1,2,$600 / Bedroom,,0,0,3,South
Stanford Rental (Shared Space),https://aggiesearch.tamu.edu/housing/property/stanford/ocpl46c12g,2,1.5,$825,850,0,0,1.4,South
Wild Plum House Rental (Shared Space),https://aggiesearch.tamu.edu/housing/property/wild-plum-house/ocplq69r2d,4,4,$425 / Bedroom,,0,0,4.1,South
Camber Villas Apartments,https://aggiesearch.tamu.edu/housing/property/camber-villas/yhv4jyv,1,1,"$1,039 - $1,164",593,0,1,2.9,North
Camber Villas Apartments,https://aggiesearch.tamu.edu/housing/property/camber-villas/yhv4jyv,1,1,"$1,039",593,0,1,2.9,North
Camber Villas Apartments,https://aggiesearch.tamu.edu/housing/property/camber-villas/yhv4jyv,1,1,"$1,059 - $1,184",664,0,1,2.9,North
Camber Villas Apartments,https://aggiesearch.tamu.edu/housing/property/camber-villas/yhv4jyv,1,1,"$1,059",664,0,1,2.9,North
Camber Villas Apartments,https://aggiesearch.tamu.edu/housing/property/camber-villas/yhv4jyv,2,2,$629 - $754 / Bedroom,887,0,1,2.9,North
Camber Villas Apartments,https://aggiesearch.tamu.edu/housing/property/camber-villas/yhv4jyv,2,2,"$629/Bedroom",887,0,1,2.9,North
Camber Villas Apartments,https://aggiesearch.tamu.edu/housing/property/camber-villas/yhv4jyv,2,2,$699/Bedroom,976,0,1,2.9,North
Camber Villas Apartments,https://aggiesearch.tamu.edu/housing/property/camber-villas/yhv4jyv,2,2,$699/Bedroom,976,0,1,2.9,North
Camber Villas Apartments,https://aggiesearch.tamu.edu/housing/property/camber-villas/yhv4jyv,2,2,$699 - $824 / Bedroom,936,0,1,2.9,North
Camber Villas Apartments,https://aggiesearch.tamu.edu/housing/property/camber-villas/yhv4jyv,2,2,$699/Bedroom,936,0,1,2.9,North
Camber Villas Apartments,https://aggiesearch.tamu.edu/housing/property/camber-villas/yhv4jyv,3,3,$619 - $744 / Bedroom,"1,313",0,1,2.9,North
Camber Villas Apartments,https://aggiesearch.tamu.edu/housing/property/camber-villas/yhv4jyv,3,3,$619/Bedroom,"1,313",0,1,2.9,North
Camber Villas Apartments,https://aggiesearch.tamu.edu/housing/property/camber-villas/yhv4jyv,4,4,$549 - $674 / Bedroom,"1,524",0,1,2.9,North
Camber Villas Apartments,https://aggiesearch.tamu.edu/housing/property/camber-villas/yhv4jyv,4,4,$549/Bedroom,"1,524",0,1,2.9,North
Camber Villas Apartments,https://aggiesearch.tamu.edu/housing/property/camber-villas/yhv4jyv,4,4,$569 - $694 / Bedroom,"1,709",0,1,2.9,North
Camber Villas Apartments,https://aggiesearch.tamu.edu/housing/property/camber-villas/yhv4jyv,4,4,$569/Bedroom,"1,709",0,1,2.9,North
Camber Villas Apartments,https://aggiesearch.tamu.edu/housing/property/camber-villas/yhv4jyv,1,1,"$1,039",593,0,1,2.9,North
Camber Villas Apartments,https://aggiesearch.tamu.edu/housing/property/camber-villas/yhv4jyv,1,1,"$1,164",593,0,1,2.9,North
Camber Villas Apartments,https://aggiesearch.tamu.edu/housing/property/camber-villas/yhv4jyv,1,1,"$1,059",664,0,1,2.9,North
Camber Villas Apartments,https://aggiesearch.tamu.edu/housing/property/camber-villas/yhv4jyv,1,1,"$1,184",664,0,1,2.9,North
Camber Villas Apartments,https://aggiesearch.tamu.edu/housing/property/camber-villas/yhv4jyv,2,2,$629/Bedroom,887,0,1,2.9,North
Camber Villas Apartments,https://aggiesearch.tamu.edu/housing/property/camber-villas/yhv4jyv,2,2,$754/Bedroom,887,0,1,2.9,North
Camber Villas Apartments,https://aggiesearch.tamu.edu/housing/property/camber-villas/yhv4jyv,2,2,$699/Bedroom,976,0,1,2.9,North
Camber Villas Apartments,https://aggiesearch.tamu.edu/housing/property/camber-villas/yhv4jyv,2,2,$699/Bedroom,976,0,1,2.9,North
Camber Villas Apartments,https://aggiesearch.tamu.edu/housing/property/camber-villas/yhv4jyv,2,2,$699/Bedroom,936,0,1,2.9,North
Camber Villas Apartments,https://aggiesearch.tamu.edu/housing/property/camber-villas/yhv4jyv,2,2,$824/Bedroom,936,0,1,2.9,North
Camber Villas Apartments,https://aggiesearch.tamu.edu/housing/property/camber-villas/yhv4jyv,3,3,$619/Bedroom,"1,313",0,1,2.9,North
Camber Villas Apartments,https://aggiesearch.tamu.edu/housing/property/camber-villas/yhv4jyv,3,3,$744/Bedroom,"1,313",0,1,2.9,North
Camber Villas Apartments,https://aggiesearch.tamu.edu/housing/property/camber-villas/yhv4jyv,4,4,$549/Bedroom,"1,524",0,1,2.9,North
Camber Villas Apartments,https://aggiesearch.tamu.edu/housing/property/camber-villas/yhv4jyv,4,4,$674/Bedroom,"1,524",0,1,2.9,North
Camber Villas Apartments,https://aggiesearch.tamu.edu/housing/property/camber-villas/yhv4jyv,4,4,$569/Bedroom,"1,709",0,1,2.9,North
Camber Villas Apartments,https://aggiesearch.tamu.edu/housing/property/camber-villas/yhv4jyv,4,4,$694/Bedroom,"1,709",0,1,2.9,North
University Terrace Apartments (Shared Space),https://aggiesearch.tamu.edu/housing/property/university-terrace-apartments/ocp9p5hqs6,1,1.5, $410 / Bedroom,"1,350",0,0,0.2,South
Aspen Heights Townhome,https://aggiesearch.tamu.edu/housing/property/aspen-heights/ocpq6v1ncx,5,5.5,$619 / Bedroom,,0,1,2,South
100 Park Apartments,https://aggiesearch.tamu.edu/housing/property/100-park/9dw99d7,2,2,"$1,788","1,019",0,1,0.4,Central
100 Park Apartments,https://aggiesearch.tamu.edu/housing/property/100-park/9dw99d7,2,2,"$1,851 - $2,046",1052 - 1084,0,1,0.4,Central
102 Park Apartments,https://aggiesearch.tamu.edu/housing/property/100-park/9dw99d7,2,2,"$1,851","1,084",0,1,0.4,Central
103 Park Apartments,https://aggiesearch.tamu.edu/housing/property/100-park/9dw99d7,2,2,"$1,851","1,084",0,1,0.4,Central
104 Park Apartments,https://aggiesearch.tamu.edu/housing/property/100-park/9dw99d7,2,2,"$1,876","1,084",0,1,0.4,Central
105 Park Apartments,https://aggiesearch.tamu.edu/housing/property/100-park/9dw99d7,2,2,"$1,951","1,084",0,1,0.4,Central
106 Park Apartments,https://aggiesearch.tamu.edu/housing/property/100-park/9dw99d7,2,2,"$2,046","1,052",0,1,0.4,Central
107 Park Apartments,https://aggiesearch.tamu.edu/housing/property/100-park/9dw99d7,1,1,"$1,279",696,0,1,0.4,Central
108 Park Apartments,https://aggiesearch.tamu.edu/housing/property/100-park/9dw99d7,1,1,"$1,279",696,0,1,0.4,Central
109 Park Apartments,https://aggiesearch.tamu.edu/housing/property/100-park/9dw99d7,1,1,"$1,379 - $1,422",742 - 759,0,1,0.4,Central
110 Park Apartments,https://aggiesearch.tamu.edu/housing/property/100-park/9dw99d7,1,1,"$1,422",759,0,1,0.4,Central
111 Park Apartments,https://aggiesearch.tamu.edu/housing/property/100-park/9dw99d7,2,2,"$1,951","1,084",0,1,0.4,Central
112 Park Apartments,https://aggiesearch.tamu.edu/housing/property/100-park/9dw99d7,1,1,"$1,379",742,0,1,0.4,Central
113 Park Apartments,https://aggiesearch.tamu.edu/housing/property/100-park/9dw99d7,2,2,"$1,876","1,084",0,1,0.4,Central
114 Park Apartments,https://aggiesearch.tamu.edu/housing/property/100-park/9dw99d7,2,2,"$1,951","1,084",0,1,0.4,Central
"House in Edgewater Subdivision, Bryan, very close to campus, restaurants, shopping centers, etc. Rental (Shared Space)",https://aggiesearch.tamu.edu/housing/property/house-in-edgewater-subdivision-bryan-very-close-to-campus-restaurants-shopping-centers-etc/ocp40re44k,3,2,$700 - $800 / Bedroom,"1,500",0,0,2.5,West
Gateway At College Station Apartments,https://aggiesearch.tamu.edu/housing/property/gateway-at-college-station/wjzwqth,1,1,$975 / Bedroom,573,0,1,1.6,South
Gateway At College Station Apartments,https://aggiesearch.tamu.edu/housing/property/gateway-at-college-station/wjzwqth,4,2,$395 / Bedroom,"1,279",0,1,1.6,South
Berkeley House Apartments,https://aggiesearch.tamu.edu/housing/property/berkeley-house/pjgd7st,4,4,$609 / Bedroom,"1,365",0,1,1.7,South
Berkeley House Apartments,https://aggiesearch.tamu.edu/housing/property/berkeley-house/pjgd7st,4,4,$609 / Bedroom,"1,545",0,1,1.7,South
Berkeley House Apartments,https://aggiesearch.tamu.edu/housing/property/berkeley-house/pjgd7st,4,4,$639 / Bedroom,"1,460",0,1,1.7,South
Berkeley House Apartments,https://aggiesearch.tamu.edu/housing/property/berkeley-house/pjgd7st,4,4,$675 / Bedroom,"1,565",0,1,1.7,South
Berkeley House Apartments,https://aggiesearch.tamu.edu/housing/property/berkeley-house/pjgd7st,3,3,$689 / Bedroom,"1,250",0,1,1.7,South
Berkeley House Apartments,https://aggiesearch.tamu.edu/housing/property/berkeley-house/pjgd7st,4,4,$605 / Bedroom,"1,340",0,1,1.7,South
Berkeley House Apartments,https://aggiesearch.tamu.edu/housing/property/berkeley-house/pjgd7st,4,4,$609 / Bedroom,"1,415",0,1,1.7,South
21 Gramercy Park Apartments,https://aggiesearch.tamu.edu/housing/property/21-gramercy-park/4fyh7sj,1,1,$879,618,0,1,3.7,East
22 Gramercy Park Apartments,https://aggiesearch.tamu.edu/housing/property/21-gramercy-park/4fyh7sj,1,1,$913,669,0,1,3.7,East
23 Gramercy Park Apartments,https://aggiesearch.tamu.edu/housing/property/21-gramercy-park/4fyh7sj,1,1,$930,768,0,1,3.7,East
24 Gramercy Park Apartments,https://aggiesearch.tamu.edu/housing/property/21-gramercy-park/4fyh7sj,1,1,$981,800,0,1,3.7,East
25 Gramercy Park Apartments,https://aggiesearch.tamu.edu/housing/property/21-gramercy-park/4fyh7sj,1,1,"$1,092",785,0,1,3.7,East
26 Gramercy Park Apartments,https://aggiesearch.tamu.edu/housing/property/21-gramercy-park/4fyh7sj,1,1,"$1,187",980,0,1,3.7,East
27 Gramercy Park Apartments,https://aggiesearch.tamu.edu/housing/property/21-gramercy-park/4fyh7sj,2,1,"$1,081",955,0,1,3.7,East
28 Gramercy Park Apartments,https://aggiesearch.tamu.edu/housing/property/21-gramercy-park/4fyh7sj,2,2,"$1,185","1,094",0,1,3.7,East
29 Gramercy Park Apartments,https://aggiesearch.tamu.edu/housing/property/21-gramercy-park/4fyh7sj,2,2,"$1,293","1,181",0,1,3.7,East
30 Gramercy Park Apartments,https://aggiesearch.tamu.edu/housing/property/21-gramercy-park/4fyh7sj,2,2,"$1,354","1,125",0,1,3.7,East
31 Gramercy Park Apartments,https://aggiesearch.tamu.edu/housing/property/21-gramercy-park/4fyh7sj,2,2,"$1,375","1,213",0,1,3.7,East
100 Park Apartments,https://aggiesearch.tamu.edu/housing/property/21-gramercy-park/4fyh7sj,3,2.5,"$1,698","1,518",0,1,3.7,East
"2 Bedroom Townhouse, modern, close to campus, 1 roommate (Shared Space)",https://aggiesearch.tamu.edu/housing/property/2-bedroom-townhouse-modern-close-to-campus-1-roommate/ocpld08fzg,2,2,$620 / Bedroom,"1,485",0,0,0.3,South
Three bedroom at Wolf Run looking for 1 additional roommate Rental (Sublet),https://aggiesearch.tamu.edu/housing/property/three-bedroom-at-wolf-run-looking-for-1-additional-roommate/ocpzlygqmz,1,2,$800 / Bedroom,"1,356",0,0,0.6,South
Aspire apartments | 4x4 (Sublet / Shared Space),https://aggiesearch.tamu.edu/housing/property/aspire-apartments-4x4/ocp486mxrj,4,4,$879 / Bedroom,"1,320",0,1,0.2,Central
Woodlands of College Station Apartments,https://aggiesearch.tamu.edu/housing/property/woodlands-of-college-station/e066yqn,2,2,$659 - $699 / Bedroom,"1,033",0,1,2.5,South
Woodlands of College Station Apartments,https://aggiesearch.tamu.edu/housing/property/woodlands-of-college-station/e066yqn,2,2.5,$709 / Bedroom,"1,120",0,1,2.5,South
Woodlands of College Station Apartments,https://aggiesearch.tamu.edu/housing/property/woodlands-of-college-station/e066yqn,3,3,$574 - $589 / Bedroom,"1,362",0,1,2.5,South
Woodlands of College Station Apartments,https://aggiesearch.tamu.edu/housing/property/woodlands-of-college-station/e066yqn,4,4,$539 / Bedroom,"1,621",0,1,2.5,South
Woodlands of College Station Apartments,https://aggiesearch.tamu.edu/housing/property/woodlands-of-college-station/e066yqn,2,2.5,$679 - $699 / Bedroom,"1,128",0,1,2.5,South
Woodlands of College Station Apartments,https://aggiesearch.tamu.edu/housing/property/woodlands-of-college-station/e066yqn,2,2,$699 / Bedroom,"1,120",0,1,2.5,South
Woodlands of College Station Apartments,https://aggiesearch.tamu.edu/housing/property/woodlands-of-college-station/e066yqn,3,3,$589 / Bedroom,"1,369",0,1,2.5,South
"Southwest Parkway Condo, 1 mile from campus (Shared Space)",https://aggiesearch.tamu.edu/housing/property/southwest-parkway-condo-1-mile-from-campus/ocpljdszpg,3,3,$525 / Bedroom,"1,296",0,0,2.6,South
The Junction Rental (Sublet),https://aggiesearch.tamu.edu/housing/property/the-junction/ocpxk2jjxp,1,1,$590 / Bedroom,,0,1,1.5,South
4/2.25 Furnished Townhouse Across from Campus; Pool & HOA Amenities; No Utility SignUps; Flex Lease (Shared Space),https://aggiesearch.tamu.edu/housing/property/4-2-25-furnished-townhouse-across-from-campus-pool-and-hoa-amenities-no-utility-signups-flex-lease/ocpm3svxgj,4,2.5,"$2,400","2,170",0,0,0.6,South
Spacious newly renovated 920 s.f. 2 bedroom 1.5 bath on TAMU shuttle route for $820 Apartments (Shared Space),https://aggiesearch.tamu.edu/housing/property/spacious-newly-renovated-920-s-f-2-bedroom-1-5-bath-on-tamu-shuttle-route-for-820/ocpxjtvnxp,2,1.5,$820,920,0,0,2.9,South
Domain at Northgate Apartments,https://aggiesearch.tamu.edu/housing/property/domain-at-northgate/tbv0cbb,3,3,$760 - $775 / Bedroom,"1,144",0,1,0.2,Central
Domain at Northgate Apartments,https://aggiesearch.tamu.edu/housing/property/domain-at-northgate/tbv0cbb,2,2,$945 / Bedroom,928,0,1,0.2,Central
Domain at Northgate Apartments,https://aggiesearch.tamu.edu/housing/property/domain-at-northgate/tbv0cbb,2,2,$999 / Bedroom,972,0,1,0.2,Central
Domain at Northgate Apartments,https://aggiesearch.tamu.edu/housing/property/domain-at-northgate/tbv0cbb,2,2,"$999 - $1,025 / Bedroom","1,170",0,1,0.2,Central
